Unnamed: 0,floor,price,operation,size,exterior,rooms,bathrooms,latitude,longitude,newDevelopment,hasLift,topNewDevelopment,isParkingSpaceIncludedInPrice,numero_bancos_cercanos,numero_starbucks_cercanos,numero_atractivos_cercanos,numero_buenasmigas_cercanos,numero_clubesnocturnos_cercanos,numero_mcdonalds_cercanos,numero_metro_cercanos,numero_parking_cercanos,numero_parkingbici_cercanos,numero_parques_cercanos,numero_playas_cercanos,numero_santagloria_cercanos,numero_vivari_cercanos,num_airbnbs_500,media_precios_airbnbs_500,log_price,price_m2,log_price_m2,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,status_good,status_newdevelopment,num_airbnbs_500_mas_de_cero,media_precios_airbnbs_500_mas_de_cero,numero_bancos_cercanos_mas_de_cero,numero_starbucks_cercanos_mas_de_cero,numero_atractivos_cercanos_mas_de_cero,numero_buenasmigas_cercanos_mas_de_cero,numero_clubesnocturnos_cercanos_mas_de_cero,numero_mcdonalds_cercanos_mas_de_cero,numero_metro_cercanos_mas_de_cero,numero_parking_cercanos_mas_de_cero,numero_parkingbici_cercanos_mas_de_cero,numero_parques_cercanos_mas_de_cero,numero_playas_cercanos_mas_de_cero,numero_santagloria_cercanos_mas_de_cero,numero_vivari_cercanos_mas_de_cero,district_Ciutat Vella,district_Eixample,district_Gracia,district_Horta-Guinardo,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Marti,district_Sants-Montjuic,district_Sarria-Sant Gervasi
3828,3.0,2500.0,rent,100.0,1,4,2,413834725,21746021,0,0,0,0,20,1,1,1,0,0,0,0,0,0,0,0,0,2,2049152.0,782404601085629,25.0,32188758248682.0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3829,3.0,2900.0,rent,120.0,1,2,2,41386433,21642278,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,797246601597457,241666666666667.0,318497427319252.0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3830,3.0,2600.0,rent,180.0,1,5,3,413996149,21202453,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,786326672400957,144444444444444.0,267030987311936.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3831,3.0,2800.0,rent,85.0,1,2,2,413907226,21614314,0,1,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,79373746961633,329411764705882.0,349472343967298.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3832,3.0,2800.0,rent,106.0,1,3,2,413845601,21648984,0,1,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,79373746961633,264150943396226.0,327393560205123.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3833,3.0,2200.0,rent,64.0,1,2,1,41394662,21265994,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,769621263934641,34375.0,353732955598674.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3834,3.0,2600.0,rent,90.0,1,3,2,413990277,21495156,0,1,0,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,786326672400957,288888888888889.0,336345705367931.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3835,3.0,2850.0,rent,79.0,1,2,1,4138308,21819839,0,1,0,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,79550742732627,360759493670886.0,358562642079567.0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3836,3.0,2355.0,rent,53.0,1,1,1,41383606,2155327,0,1,0,0,11,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,776429600645052,444339622641509.0,37940040928984.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3837,3.0,3000.0,rent,70.0,1,2,2,413845955,21798621,0,1,0,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,800636756765025,428571428571429.0,375787232560089.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3838,3.0,2450.0,rent,59.0,1,3,1,41401531,21454899,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,780384330353877,415254237288136.0,372630585963305.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3839,3.0,2600.0,rent,110.0,1,2,2,41395932,21620207,0,1,0,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,786326672400957,236363636363636.0,316278635821716.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3840,3.0,3000.0,rent,70.0,1,2,1,414063069,22067228,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,800636756765025,428571428571429.0,375787232560089.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3841,3.0,2990.0,rent,120.0,1,4,2,413778287,21795229,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2049152.0,800302866638473,249166666666667.0,321553692360269.0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3842,3.0,2200.0,rent,60.0,1,2,2,414075239,2159199,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,769621263934641,366666666666667.0,360186807712431.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3843,3.0,2700.0,rent,61.0,1,2,2,413853069,21846702,0,1,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,790100705199242,442622950819672.0,379013318781911.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3844,3.0,2175.0,rent,53.0,1,1,1,413845518,21803566,0,0,0,0,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,768478394352278,410377358490566.0,371449202997066.0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3845,3.0,2350.0,rent,100.0,1,3,2,414042587,21518377,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77621706071382,23.5,315700042115011.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3846,3.0,2850.0,rent,70.0,1,1,1,413809631,21638662,0,1,0,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,79550742732627,407142857142857.0,370657903121334.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3847,3.0,2800.0,rent,82.0,1,2,2,41386061,21657488,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,79373746961633,341463414634146.0,353065544889904.0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3848,3.0,2800.0,rent,80.0,1,2,2,413871423,21640363,0,1,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,79373746961633,35.0,355534806148941.0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3849,3.0,2455.0,rent,54.0,1,2,2,413863167,21743268,0,0,0,0,19,1,0,2,1,0,0,0,0,0,0,0,1,1,50314.0,780588204022862,45462962962963.0,381689799366435.0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3850,3.0,2830.0,rent,64.0,1,2,2,413873365,21730876,0,1,0,1,20,1,0,1,1,0,0,0,0,0,0,0,1,1,50314.0,794803199063728,4421875.0,378914890727761.0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3851,3.0,2470.0,rent,70.0,1,2,1,413858424,21781115,0,1,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,1,50314.0,781197342962202,352857142857143.0,356347818757266.0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3852,3.0,2670.0,rent,65.0,1,2,2,413845112,21549093,0,1,0,0,11,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,78898337513943,410769230769231.0,371544648149866.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3853,3.0,2600.0,rent,85.0,1,2,2,413936011,21618827,0,1,0,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,786326672400957,305882352941176.0,342061546751926.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3854,3.0,2475.0,rent,67.0,1,2,2,414022259,21909628,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,781399567500279,369402985074627.0,360930305561182.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3855,3.0,2500.0,rent,82.0,1,2,1,413855173,21713915,0,1,0,0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,782404601085629,304878048780488.0,341732676359204.0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3856,3.0,2600.0,rent,100.0,1,3,2,414001692,2148046,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,786326672400957,26.0,325809653802148.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3857,3.0,2600.0,rent,107.0,1,3,2,413974447,21490814,0,0,0,0,20,0,0,0,1,0,0,2,1,0,0,0,0,0,0.0,786326672400957,242990654205607.0,319043788954767.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3858,3.0,2500.0,rent,57.0,1,2,1,414004316,2165012,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,150942.0,782404601085629,43859649122807.0,378099474302174.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3859,3.0,2190.0,rent,51.0,1,2,1,413987518,21664762,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,2,1271572.0,769165682281055,429411764705882.0,375983119008622.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3860,3.0,2750.0,rent,78.0,1,3,2,414000664,21680694,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,1271572.0,791935619066062,352564102564103.0,356264736397102.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3861,3.0,2700.0,rent,80.0,1,1,1,413849955,21843208,0,1,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,790100705199242,33.75,351898041731854.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3862,3.0,2150.0,rent,53.0,1,1,1,413792541,2187933,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,32018.0,767322312112171,405660377358491.0,370293120756959.0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3863,3.0,2120.0,rent,36.0,1,0,1,413944179,21683474,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,1033724.0,765917136766606,588888888888889.0,407565242920995.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3864,3.0,2200.0,rent,66.0,1,2,2,413936923,21778342,0,1,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,1,50314.0,769621263934641,333333333333333.0,350655789731998.0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3865,3.0,2125.0,rent,65.0,1,2,1,414258059,21715343,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,766152708135852,326923076923077.0,348713981146288.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3866,3.0,3000.0,rent,70.0,1,2,1,413857449,21773565,0,1,0,1,16,1,0,1,0,0,0,0,0,0,0,0,0,1,50314.0,800636756765025,428571428571429.0,375787232560089.0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3867,3.0,2730.0,rent,66.0,1,2,2,413827563,2160501,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,791205688817901,413636363636364.0,372240214615258.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3868,3.0,2960.0,rent,69.0,1,3,2,413836393,2161329,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,799294454731811,428985507246377.0,375883804272085.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3869,3.0,2490.0,rent,87.6,1,2,2,413815189,21524967,0,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,782003798945875,284246575342466.0,334725699151641.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3870,3.0,2370.0,rent,48.0,1,1,1,414018165,21799285,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,777064523412918,49375.0,389944422322129.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3871,4.0,2700.0,rent,129.0,1,4,2,414016531,22016265,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,790100705199242,209302325581395.0,304119464763075.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3872,4.0,2800.0,rent,80.0,1,2,2,413848773,21668488,0,1,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,79373746961633,35.0,355534806148941.0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3873,4.0,2400.0,rent,142.0,1,4,1,41425112,2147582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,778322401633604,169014084507042.0,282739695873478.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3874,4.0,3850.0,rent,72.0,1,2,1,413792611,21883892,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,32018.0,825582842728183,534722222222222.0,397916230826577.0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3875,4.0,6000.0,rent,65.0,1,2,1,41379479,2189493,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,32018.0,869951474821019,923076923076923.0,452512747831455.0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3876,4.0,2500.0,rent,109.0,1,3,2,413871944,2133464,0,1,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,782404601085629,229357798165138.0,313269812862715.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3877,4.0,2250.0,rent,69.0,1,2,2,413998242,21485783,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,771868549519847,326086956521739.0,348457899060121.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3878,4.0,2150.0,rent,70.0,1,2,1,413814188,21675799,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,767322312112171,307142857142857.0,342472787907235.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3879,4.0,2450.0,rent,91.0,1,3,2,41389123,21397386,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,780384330353877,269230769230769.0,329298379702192.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3880,4.0,2650.0,rent,130.0,1,2,1,413834149,21714411,0,0,0,0,22,0,1,1,0,0,0,0,1,0,0,0,0,1,1701528.0,788231491898027,203846153846154.0,301478046852469.0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3881,4.0,2565.0,rent,70.0,1,2,1,413840812,21833052,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,784971375760487,366428571428571.0,360121851555551.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3882,4.0,2635.0,rent,76.0,1,2,1,413969687,21751712,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,150942.0,787663846097546,346710526315789.0,354590512068913.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3883,4.0,2300.0,rent,129.0,1,3,2,413948221,21572047,0,0,0,0,18,1,0,0,1,0,0,0,2,0,0,0,0,0,0.0,774066440191724,178294573643411.0,288085199755557.0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3884,4.0,2640.0,rent,68.0,1,0,1,413879463,21816569,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,50314.0,787853419614036,388235294117647.0,365902649096425.0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3885,4.0,2145.0,rent,50.0,1,1,1,414035092,21524193,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,767089483136212,42.9,375887182593397.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3886,4.0,2640.0,rent,95.0,1,3,2,413931901,21732618,0,0,0,0,14,0,0,1,1,0,0,0,0,0,0,1,1,0,0.0,787853419614036,277894736842105.0,332465730453982.0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
3887,4.0,2300.0,rent,125.0,1,3,2,413898306,21336902,0,1,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,774066440191724,18.4,291235066461494.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3888,4.0,2300.0,rent,125.0,1,3,2,413932306,21323902,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,774066440191724,18.4,291235066461494.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3889,4.0,2510.0,rent,78.0,1,1,1,413894811,21585016,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,782803803212583,321794871794872.0,347132920543624.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3890,4.0,2603.0,rent,50.0,1,1,1,413812367,21845949,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,786441990499457,52.06,395239689956642.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3891,4.0,2500.0,rent,127.0,1,3,2,413948802,21330476,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,782404601085629,196850393700787.0,29798589243977.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3892,4.0,2230.0,rent,71.0,1,2,1,413736703,21593565,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,770975686445416,314084507042254.0,344707698741285.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3893,4.0,2200.0,rent,35.0,1,0,1,413766788,21909304,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,32018.0,769621263934641,628571428571429.0,414086457785699.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3894,4.0,2615.0,rent,70.0,1,2,2,414026063,21726516,0,1,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,4,1465967.0,786901937649902,373571428571429.0,362052413444966.0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3895,4.0,2800.0,rent,240.0,1,5,3,414247989,21486234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,79373746961633,116666666666667.0,24567357728213.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3896,4.0,2600.0,rent,85.0,1,2,2,413997296,21800064,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,786326672400957,305882352941176.0,342061546751926.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3897,4.0,2800.0,rent,60.0,1,1,1,41394408,21592169,0,1,0,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,79373746961633,466666666666667.0,384303013394119.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3898,4.0,2520.0,rent,75.0,1,2,2,4138052,21833673,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,783201418050547,33.6,351452606696916.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3899,4.0,2675.0,rent,65.0,1,1,1,41380998,21844111,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,789170465933011,411538461538462.0,371731738943447.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3900,4.0,2650.0,rent,70.0,1,2,1,413794215,21823361,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,788231491898027,378571428571429.0,363381967693091.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3901,4.0,2500.0,rent,78.0,1,2,1,414017611,21702937,0,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,4,1465967.0,782404601085629,320512820512821.0,34673371841667.0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3902,4.0,2850.0,rent,78.0,1,2,2,414051556,21713745,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,3,145148266666667.0,79550742732627,365384615384615.0,35983654465731.0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3903,4.0,2300.0,rent,148.0,1,3,2,413909392,2131334,0,1,0,1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,774066440191724,155405405405405.0,274345212815313.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3904,4.0,2300.0,rent,93.0,1,2,1,413866276,21626889,0,1,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,774066440191724,247311827956989.0,320806490876399.0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3905,4.0,2716.0,rent,95.0,1,2,1,413795582,21792024,0,1,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,2,2049152.0,790691548867859,285894736842105.0,335303859707805.0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3906,4.0,2450.0,rent,106.0,1,3,1,413917986,21555902,0,1,0,0,11,0,0,1,2,1,0,2,2,0,0,0,0,0,0.0,780384330353877,231132075471698.0,314040420942671.0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3907,4.0,2800.0,rent,190.0,1,4,2,413876901,21683984,0,1,0,0,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,79373746961633,147368421052632.0,269035062400281.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3908,4.0,2200.0,rent,130.0,1,3,2,413875909,21081252,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,769621263934641,169230769230769.0,282867818889082.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3909,4.0,2650.0,rent,143.0,1,3,3,413819561,21760541,0,1,0,0,16,1,1,1,0,0,0,0,0,0,0,0,0,2,2049152.0,788231491898027,185314685314685.0,291947028872036.0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3910,4.0,2500.0,rent,74.0,1,2,2,413780288,21913179,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,32018.0,782404601085629,337837837837838.0,351998091765212.0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3911,4.0,2300.0,rent,118.0,1,2,2,413904952,21715289,0,0,0,0,20,0,1,1,1,0,0,0,0,0,0,0,1,0,0.0,774066440191724,194915254237288.0,296997977745158.0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
