,floor,price,size,rooms,bathrooms,latitude,longitude,showAddress,hasLift,num_bancos_500,num_starbucks_500,num_atractivos_500,num_buenasmigas_500,num_clubesnocturnos_500,num_mcdonalds_500,num_metro_500,num_parking_500,num_parkingbici_500,num_parques_500,num_santagloria_500,num_vivari_500,num_airbnbs_500,status_newdevelopment,status_renew,newDevelopment_True,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio
3959,0.0,1540.0,0.02694610778443114,0.025,0.1,41.3889806,2.1747791,0,1,0.4666666666666667,0.3333333333333333,0.2647058823529412,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.09523809523809523,0.13953488372093023,0.13953488372093023,0.08695652173913043,0.0,0.6,0.692214846107423,0,0,0,0,1,0,0
3961,0.0,2825.0,0.041916167664670656,0.025,0.1,41.3989804,2.1573993,1,1,0.6666666666666666,0.3333333333333333,0.11764705882352941,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.047619047619047616,0.5930232558139535,0.5930232558139535,0.043478260869565216,0.0,0.2,0.4659022329511165,0,0,0,0,1,0,0
3962,0.0,2450.0,0.04790419161676647,0.025,0.1,41.399175,2.1572368,1,1,0.6666666666666666,0.3333333333333333,0.11764705882352941,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.07142857142857142,0.5813953488372093,0.5813953488372093,0.043478260869565216,0.0,0.2,0.4677127338563669,0,0,0,0,1,0,0
3963,0.0,1000.0,0.017964071856287425,0.0,0.1,41.3782756,2.1674771,0,0,0.36666666666666664,0.0,0.17647058823529413,0.0,0.2222222222222222,0.3333333333333333,0.09523809523809523,0.13953488372093023,0.13953488372093023,0.391304347826087,0.0,0.2,0.6704888352444176,0,0,0,0,0,0,1
3964,0.35714285714285715,1625.0,0.020958083832335328,0.0,0.1,41.3839608,2.1780527,1,1,0.6,0.3333333333333333,0.9705882352941176,0.3333333333333333,0.2222222222222222,0.0,0.023809523809523808,0.03488372093023256,0.03488372093023256,0.17391304347826086,0.0,0.2,0.9746529873264936,0,0,0,0,0,0,1
3965,0.0,2850.0,0.041916167664670656,0.025,0.1,41.3809631,2.1638662,1,1,0.3,0.16666666666666666,0.2647058823529412,0.3333333333333333,0.2222222222222222,0.0,0.07142857142857142,0.11627906976744186,0.11627906976744186,0.391304347826087,0.0,0.0,0.6964393482196741,0,0,0,0,1,0,0
3966,0.0,800.0,0.013173652694610778,0.0,0.1,41.4125958,2.1427532,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.05813953488372093,0.05813953488372093,0.4782608695652174,0.0,0.2,0.057332528666264336,0,0,0,0,0,0,1
3967,0.0,2525.0,0.029940119760479042,0.025,0.1,41.3962126,2.1785072,1,1,0.36666666666666664,0.0,0.0,0.0,0.1111111111111111,0.0,0.07142857142857142,0.1744186046511628,0.1744186046511628,0.17391304347826086,0.0,0.8,0.3868436934218467,0,0,0,0,1,0,0
3968,0.0,990.0,0.029940119760479042,0.025,0.1,41.3794867,2.1709363,0,0,0.36666666666666664,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.023809523809523808,0.10465116279069768,0.10465116279069768,0.30434782608695654,0.0,0.0,0.8346409173204586,0,0,0,0,1,0,0
3969,0.0,7610.0,0.09640718562874251,0.1,0.3,41.4116172,2.122201,0,0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.05813953488372093,0.05813953488372093,0.08695652173913043,0.0,0.0,0.0012070006035003018,0,0,0,0,1,0,0
3970,0.07142857142857142,2005.0,0.03772455089820359,0.05,0.1,41.3894199,2.179682,0,0,0.23333333333333334,0.0,0.4117647058823529,0.3333333333333333,0.1111111111111111,0.0,0.047619047619047616,0.10465116279069768,0.10465116279069768,0.08695652173913043,0.0,0.4,0.5407362703681352,0,0,0,0,1,0,0
3971,0.0,8791.0,0.15149700598802396,0.125,0.4,41.4110764,2.1225968,0,0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.05813953488372093,0.05813953488372093,0.17391304347826086,0.0,0.0,0.0012070006035003018,0,0,0,0,1,0,0
3972,0.2857142857142857,1150.0,0.017964071856287425,0.0,0.1,41.398035,2.1542092,0,1,0.8,0.16666666666666666,0.058823529411764705,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.047619047619047616,0.9534883720930233,0.9534883720930233,0.08695652173913043,0.0,0.0,0.3657211828605914,0,0,0,0,0,0,1
3974,0.07142857142857142,980.0,0.017964071856287425,0.0,0.1,41.3992657,2.119992,1,1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.05813953488372093,0.05813953488372093,0.391304347826087,1.0,0.0,0.015691007845503924,0,0,0,0,0,0,1
3975,0.2857142857142857,1950.0,0.023952095808383235,0.0,0.1,41.3839608,2.1780527,1,0,0.6,0.3333333333333333,0.9705882352941176,0.3333333333333333,0.2222222222222222,0.0,0.023809523809523808,0.03488372093023256,0.03488372093023256,0.17391304347826086,0.0,0.2,0.9746529873264936,0,0,0,0,0,0,1
3976,0.0,2275.0,0.029940119760479042,0.025,0.1,41.3954189,2.1691955,1,1,0.7666666666666667,0.16666666666666666,0.11764705882352941,0.0,0.0,0.3333333333333333,0.047619047619047616,0.12790697674418605,0.12790697674418605,0.17391304347826086,0.5,0.2,0.4858177429088715,0,0,0,0,1,0,0
3977,0.14285714285714285,1900.0,0.023952095808383235,0.025,0.1,41.3839608,2.1780527,1,0,0.6,0.3333333333333333,0.9705882352941176,0.3333333333333333,0.2222222222222222,0.0,0.023809523809523808,0.03488372093023256,0.03488372093023256,0.17391304347826086,0.0,0.2,0.9746529873264936,0,0,0,0,1,0,0
3978,0.14285714285714285,1495.0,0.043712574850299404,0.05,0.1,41.3697751,2.1681913,0,1,0.0,0.0,0.11764705882352941,0.0,0.2222222222222222,0.0,0.023809523809523808,0.05813953488372093,0.05813953488372093,0.34782608695652173,0.0,0.0,0.20458660229330114,0,0,0,0,1,0,0
3979,0.14285714285714285,1912.0,0.037125748502994015,0.025,0.1,41.3849955,2.1843208,1,1,0.2,0.0,0.6470588235294118,0.0,0.1111111111111111,0.3333333333333333,0.07142857142857142,0.08139534883720931,0.08139534883720931,0.13043478260869565,0.0,0.0,0.4803862401931201,0,0,0,0,1,0,0
