floor,price,size,rooms,bathrooms,latitude,longitude,hasLift,isParkingSpaceIncludedInPrice,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_newdevelopment,status_renew,newDevelopment_True,topNewDevelopment_True,exterior_True
0.0,0.1,0.02397003745318352,0.075,0.0625,41268355,19556238,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.08114285714285714,0.04269662921348315,0.075,0.125,413926751,21463312,1,1,0,0,1,0,0,0,0,0,0,1
0.28,0.09142857142857143,0.05805243445692884,0.125,0.1875,413823339,2144797,1,1,0,0,1,0,0,0,0,0,0,1
0.28,0.09142857142857143,0.05805243445692884,0.125,0.1875,413825474,21441044,1,1,0,0,1,0,0,0,0,0,0,1
0.2,0.08857142857142856,0.046067415730337076,0.075,0.125,413989269,21712526,1,1,0,0,1,0,0,0,0,0,0,1
0.04,0.025,0.017977528089887642,0.05,0.0625,414971496,20390254,1,1,0,1,0,0,0,0,0,0,0,1
0.0,0.06,0.09737827715355805,0.1,0.1875,41518926,23534382,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.12857142857142856,0.0449438202247191,0.1,0.1875,413998008,21620563,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.12857142857142856,0.07340823970037454,0.125,0.25,415618071,24789702,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.04857142857142857,0.03670411985018727,0.05,0.0625,41240718,18265096,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.11714285714285715,0.17340823970037453,0.15,0.375,413952883,20749734,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.06571428571428571,0.028089887640449437,0.05,0.0625,41270409,19881357,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.12857142857142856,0.11235955056179775,0.1,0.25,413855491,21010902,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.07428571428571429,0.09363295880149813,0.1,0.1875,414235707,19477987,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.12857142857142856,0.16029962546816479,0.125,0.25,414968679,20834334,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.05714285714285714,0.040074906367041196,0.075,0.125,412656834,19618212,0,1,0,1,0,0,0,0,0,0,0,0
0.0,0.12857142857142856,0.11235955056179775,0.075,0.1875,414070255,21671718,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.041428571428571426,0.02659176029962547,0.025,0.0625,414107021,2158423,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.04285714285714286,0.06179775280898876,0.075,0.125,413847574,18728577,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.05285714285714286,0.045692883895131084,0.075,0.125,413606048,202575,0,1,0,0,0,0,0,0,0,0,0,0
0.28,0.12857142857142856,0.0749063670411985,0.125,0.1875,414012808,21337237,1,1,0,0,0,1,0,0,0,0,0,0
0.08,0.12557142857142858,0.07265917602996255,0.1,0.1875,4139671,213698,1,1,0,0,1,0,0,0,0,0,0,0
0.12,0.11714285714285715,0.08314606741573034,0.1,0.25,41397481,21367674,1,1,0,0,1,0,0,0,0,0,0,0
0.24,0.037142857142857144,0.02846441947565543,0.05,0.0625,41309983,20264629,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.03857142857142857,0.05393258426966292,0.1,0.125,415338373,18784205,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.04285714285714286,0.058426966292134834,0.075,0.125,412787152,18067827,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.04414285714285714,0.050187265917602995,0.05,0.1875,414610594,22654527,0,1,0,0,0,0,0,0,0,0,0,0
0.08,0.05714285714285714,0.046067415730337076,0.075,0.125,41268804,19770209,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.05142857142857143,0.09737827715355805,0.075,0.1875,415543663,21030263,0,1,0,0,0,0,0,0,0,0,0,0
0.12,0.12285714285714286,0.037827715355805244,0.075,0.125,412702766,20192684,1,1,0,0,1,0,0,0,0,0,0,0
0.0,0.03642857142857143,0.05543071161048689,0.1,0.125,4154006,211328,1,1,0,0,1,0,0,0,0,0,0,0
0.0,0.04285714285714286,0.0700374531835206,0.075,0.1875,414815808,23165213,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.036,0.099625468164794,0.1,0.1875,416293794,21676375,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.05142857142857143,0.10074906367041199,0.15,0.125,416287383,21644627,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.03428571428571429,0.07977528089887641,0.075,0.125,415350002,18353903,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.04285714285714286,0.0850187265917603,0.075,0.1875,416110982,22243871,0,1,0,0,0,0,0,0,0,0,0,0
0.12,0.12857142857142856,0.04943820224719101,0.1,0.125,413963533,21605203,1,1,0,0,1,0,0,0,0,0,0,0
0.04,0.12257142857142857,0.04269662921348315,0.075,0.125,414015942,21333945,1,1,0,0,1,0,0,0,0,0,0,0
0.2,0.12857142857142856,0.0951310861423221,0.1,0.1875,413972484,21436452,1,1,0,0,0,1,0,0,0,0,0,0
0.0,0.1278,0.08913857677902622,0.075,0.1875,413994443,21364533,1,1,0,0,1,0,0,0,0,0,0,0
0.12,0.12285714285714286,0.07640449438202247,0.125,0.1875,413947944,21358537,1,1,0,0,1,0,0,0,0,0,0,0
0.16,0.12857142857142856,0.033707865168539325,0.025,0.125,414021058,21658265,1,1,0,1,0,0,0,0,0,0,0,0
0.08,0.12857142857142856,0.0449438202247191,0.075,0.125,414055876,21524437,1,0,0,1,0,0,0,0,0,0,0,1
0.08,0.12857142857142856,0.058426966292134834,0.05,0.125,413849255,21869761,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12828571428571428,0.08314606741573034,0.125,0.1875,414061859,21328532,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12828571428571428,0.09625468164794007,0.1,0.1875,414061419,2135129,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12828571428571428,0.09625468164794007,0.125,0.1875,414072212,21339567,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.12842857142857142,0.051685393258426963,0.075,0.125,413981425,21419461,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.12857142857142856,0.06741573033707865,0.075,0.1875,413952434,21526846,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.12271428571428572,0.04344569288389513,0.1,0.125,413814935,21539742,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12,0.09812734082397004,0.1,0.1875,41389408,21261547,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.12857142857142856,0.018726591760299626,0.025,0.0625,412650551,1973971,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.12857142857142856,0.03745318352059925,0.05,0.125,414098231,21565229,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12857142857142856,0.029213483146067417,0.05,0.125,414053757,21758384,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.12285714285714286,0.054307116104868915,0.075,0.125,413767554,218894,1,0,0,0,0,1,0,0,0,0,0,1
0.12,0.12857142857142856,0.02247191011235955,0.025,0.125,41375036,21893182,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12857142857142856,0.04868913857677903,0.05,0.125,41397704,22022883,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12,0.0749063670411985,0.05,0.1875,413805381,20758688,0,0,0,0,1,0,0,0,0,0,0,1
0.16,0.12142857142857143,0.06367041198501873,0.075,0.1875,413917689,21572216,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12,0.027340823970037453,0.025,0.0625,413929684,21703443,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.12285714285714286,0.04943820224719101,0.1,0.125,413935635,21618832,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.12857142857142856,0.07191011235955057,0.1,0.125,413860014,21650595,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12857142857142856,0.07191011235955057,0.1,0.125,413858778,21659974,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12857142857142856,0.07677902621722846,0.1,0.125,413936765,21751037,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12,0.07191011235955057,0.1,0.125,413868637,21642485,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12,0.07191011235955057,0.1,0.125,413883552,21647793,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12857142857142856,0.09588014981273409,0.1,0.1875,413868503,2164121,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12571428571428572,0.09737827715355805,0.1,0.1875,413939201,2175481,1,0,0,0,1,0,0,0,0,0,0,1
0.28,0.12857142857142856,0.06591760299625468,0.075,0.1875,413854035,21688519,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.12428571428571429,0.026217228464419477,0.05,0.125,413920286,21589562,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.11714285714285715,0.056179775280898875,0.075,0.125,413924982,21625611,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.12857142857142856,0.0696629213483146,0.1,0.125,413856429,21645847,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12857142857142856,0.08089887640449438,0.1,0.1875,413872437,21646997,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12857142857142856,0.0853932584269663,0.125,0.125,413876427,21667119,1,0,0,0,1,0,0,0,0,0,0,1
0.24,0.12857142857142856,0.06404494382022471,0.125,0.125,413955487,2171515,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12857142857142856,0.09737827715355805,0.1,0.1875,41388867,21640983,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12842857142857142,0.10749063670411985,0.1,0.25,413939489,216506,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.115,0.060299625468164794,0.05,0.125,414005813,21556579,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.11742857142857142,0.06367041198501873,0.05,0.125,414021884,21605386,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12071428571428572,0.04269662921348315,0.075,0.125,414073277,21522127,1,0,0,1,0,0,0,0,0,0,0,1
0.04,0.11528571428571428,0.05056179775280899,0.075,0.125,413855778,21871497,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12857142857142856,0.149063670411985,0.15,0.25,414070101,21306726,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12828571428571428,0.08314606741573034,0.125,0.1875,414052913,21360195,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12828571428571428,0.09625468164794007,0.125,0.25,414046616,21359012,1,0,0,0,1,0,0,0,0,0,0,1
0.28,0.12571428571428572,0.0599250936329588,0.05,0.1875,413963174,21432268,1,0,0,0,0,1,0,0,0,0,0,1
0.28,0.12571428571428572,0.07640449438202247,0.05,0.25,413956588,21445647,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.12142857142857143,0.06292134831460675,0.1,0.1875,41397423,21555088,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12285714285714286,0.08239700374531835,0.1,0.1875,413949728,21397884,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12828571428571428,0.09625468164794007,0.125,0.1875,41395564,2144827,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.11742857142857142,0.08389513108614233,0.1,0.1875,413931807,21386999,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12,0.06179775280898876,0.075,0.125,413832402,21608431,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.11757142857142858,0.040074906367041196,0.075,0.1875,413754306,21575153,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12071428571428572,0.04119850187265917,0.075,0.1875,413880126,21397926,1,0,0,0,1,0,0,0,0,0,0,1
0.28,0.12685714285714286,0.031835205992509365,0.05,0.125,414038147,21782086,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.12028571428571429,0.04119850187265917,0.025,0.125,413711545,21628157,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.12857142857142856,0.033707865168539325,0.05,0.125,413795304,21793917,1,0,0,0,1,0,0,0,0,0,0,1
0.24,0.12,0.026217228464419477,0.0,0.0625,413956206,21718065,1,0,0,0,0,1,0,0,0,0,0,1
0.12,0.12857142857142856,0.07865168539325842,0.1,0.125,413937078,21754244,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.12857142857142856,0.060299625468164794,0.075,0.125,413931301,21622729,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.12857142857142856,0.0449438202247191,0.075,0.125,41391708,21588169,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.11485714285714285,0.035580524344569285,0.05,0.125,413953806,21726833,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.12142857142857143,0.05955056179775281,0.075,0.1875,413942891,21741462,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.11571428571428571,0.05393258426966292,0.05,0.125,413886411,21648997,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12328571428571429,0.04344569288389513,0.075,0.125,413960907,21689811,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.11785714285714285,0.039700374531835204,0.05,0.125,413892778,21725527,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.12042857142857143,0.04531835205992509,0.05,0.125,413905984,21720999,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.12857142857142856,0.08464419475655431,0.1,0.125,413925802,21763898,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12428571428571429,0.04119850187265917,0.075,0.125,413942484,21617913,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12428571428571429,0.04307116104868914,0.075,0.125,413947694,2161496,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12571428571428572,0.0449438202247191,0.075,0.125,413944986,21619377,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.12,0.06404494382022471,0.1,0.1875,413932357,21612745,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12,0.06367041198501873,0.1,0.25,4139156,21593621,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12857142857142856,0.0749063670411985,0.05,0.125,414047939,21498781,0,0,0,0,1,0,0,0,0,0,0,0
0.12,0.06285714285714286,0.024719101123595506,0.05,0.125,413855362,21787429,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.03428571428571429,0.021348314606741574,0.0,0.0625,41402023,21321453,0,0,0,0,0,0,1,0,0,0,0,1
0.08,0.037142857142857144,0.026217228464419477,0.075,0.0625,413795908,21328148,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.03685714285714286,0.024344569288389514,0.05,0.0625,414019925,21372629,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.03428571428571429,0.018726591760299626,0.025,0.0625,41380446,21644678,0,0,0,0,1,0,0,0,0,0,0,1
0.16,0.041428571428571426,0.013108614232209739,0.025,0.0625,414106751,21817532,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.038857142857142854,0.0299625468164794,0.05,0.125,414128645,21834684,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.04542857142857143,0.028089887640449437,0.05,0.125,4141523,21826754,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.041428571428571426,0.0299625468164794,0.05,0.0625,414134135,21813081,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.05285714285714286,0.03333333333333333,0.075,0.0625,414111425,21809362,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.03857142857142857,0.01947565543071161,0.05,0.0625,414030453,22045781,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.04842857142857143,0.02247191011235955,0.025,0.0625,413723696,2142723,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.05,0.01947565543071161,0.025,0.0625,413840673,21282469,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.05551428571428572,0.03745318352059925,0.075,0.125,413938376,2124245,1,0,0,0,1,0,0,0,0,0,0,0
0.04,0.03428571428571429,0.018726591760299626,0.025,0.0625,414029661,21564317,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12285714285714286,0.028089887640449437,0.05,0.25,414106799,21729029,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07714285714285714,0.04119850187265917,0.05,0.125,413900083,21771263,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.12,0.03745318352059925,0.05,0.125,413799703,21824965,1,0,0,0,1,0,0,0,0,0,0,0
0.08,0.054285714285714284,0.035580524344569285,0.075,0.125,414307308,22382943,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.1,0.03520599250936329,0.05,0.125,413856376,21642715,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07185714285714286,0.024344569288389514,0.05,0.125,413791463,21616976,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.054285714285714284,0.0299625468164794,0.075,0.0625,414002542,21606348,0,0,0,0,1,0,0,0,0,0,0,0
0.08,0.032857142857142856,0.015730337078651686,0.05,0.0625,413841327,21740996,0,0,0,0,1,0,0,0,0,0,0,1
0.2,0.034,0.018726591760299626,0.025,0.0625,413870901,21742234,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.03428571428571429,0.020973782771535582,0.025,0.0625,413810313,21748479,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.038857142857142854,0.026217228464419477,0.05,0.0625,413852343,2172851,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.04,0.028089887640449437,0.025,0.0625,413826649,21735263,0,0,0,0,1,0,0,0,0,0,0,1
0.16,0.04857142857142857,0.0449438202247191,0.1,0.1875,41377587,21742528,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.045714285714285714,0.03745318352059925,0.075,0.125,413804749,21737535,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.03142857142857143,0.018726591760299626,0.025,0.0625,413784229,21888884,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.03428571428571429,0.013108614232209739,0.05,0.125,41375986,2190388,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.03142857142857143,0.020599250936329586,0.0,0.0625,413870876,21696463,0,0,0,0,0,0,1,0,0,0,0,1
0.12,0.04414285714285714,0.018726591760299626,0.025,0.0625,413884137,21453821,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.03142857142857143,0.011235955056179775,0.025,0.0625,413894741,2180412,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.053285714285714283,0.0299625468164794,0.05,0.125,413850249,21813294,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.04428571428571428,0.027340823970037453,0.075,0.125,41389463,2176752,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.03571428571428571,0.016853932584269662,0.025,0.0625,413754708,21395679,0,0,0,0,0,1,0,0,0,0,0,1
0.04,0.054285714285714284,0.026217228464419477,0.075,0.0625,414001718,21590609,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.054285714285714284,0.0299625468164794,0.075,0.0625,413983548,21616626,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.05,0.024344569288389514,0.075,0.125,41408299,21616461,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.030857142857142857,0.02659176029962547,0.075,0.0625,413241495,20888518,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.11,0.033707865168539325,0.05,0.0625,413974971,21601716,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.11142857142857143,0.07078651685393259,0.125,0.1875,41375092,21591463,1,0,0,0,0,1,0,0,0,0,0,1
0.16,0.11142857142857143,0.04119850187265917,0.05,0.125,413844483,21631327,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.10571428571428572,0.04269662921348315,0.075,0.125,414053816,21565707,0,0,0,0,0,1,0,0,0,0,0,1
0.08,0.11114285714285714,0.04868913857677903,0.05,0.125,413978851,21237596,0,0,0,0,1,0,0,0,0,0,0,1
0.28,0.10857142857142857,0.05805243445692884,0.075,0.1875,413940031,2140268,1,0,0,0,0,1,0,0,0,0,0,1
0.16,0.11142857142857143,0.060299625468164794,0.075,0.125,413919812,216132,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.10342857142857143,0.02958801498127341,0.05,0.0625,413880825,21708125,1,0,0,0,1,0,0,0,0,0,0,1
0.36,0.06857142857142857,0.0299625468164794,0.075,0.0625,414098361,22119085,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.06,0.0299625468164794,0.05,0.0625,414051515,22125139,1,0,0,0,1,0,0,0,0,0,0,1
0.36,0.06857142857142857,0.0299625468164794,0.075,0.0625,41408374,22110447,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06857142857142857,0.03220973782771536,0.075,0.125,414080888,21724271,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06857142857142857,0.03520599250936329,0.075,0.125,414078109,21709592,1,0,0,0,1,0,0,0,0,0,0,1
0.52,0.06511428571428571,0.05131086142322097,0.1,0.125,414133456,22209521,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06285714285714286,0.037827715355805244,0.1,0.125,414103169,21865405,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.06142857142857143,0.028089887640449437,0.075,0.0625,414117665,21831306,1,0,0,0,1,0,0,0,0,0,0,0
0.12,0.06557142857142857,0.03445692883895131,0.075,0.125,414040987,21655611,1,0,0,0,1,0,0,0,0,0,0,0
0.2,0.06285714285714286,0.038202247191011236,0.075,0.125,413997022,21680446,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.06,0.04307116104868914,0.075,0.125,414071817,21613743,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.07142857142857142,0.041947565543071164,0.025,0.125,414060638,21645419,0,0,0,0,1,0,0,0,0,0,0,0
0.08,0.07,0.03258426966292135,0.075,0.125,414032854,21682632,1,0,0,0,1,0,0,1,0,1,0,1
0.12,0.06285714285714286,0.03745318352059925,0.1,0.125,414220792,21813895,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06142857142857143,0.03146067415730337,0.1,0.125,414194667,21814772,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.06,0.03745318352059925,0.1,0.125,414201215,21811118,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07128571428571429,0.035580524344569285,0.075,0.125,413934055,21768377,1,0,0,0,1,0,0,0,0,0,0,0
0.16,0.06571428571428571,0.031835205992509365,0.05,0.125,413997296,21800064,1,0,0,0,1,0,0,0,0,0,0,1
0.24,0.06357142857142857,0.0299625468164794,0.075,0.125,413961454,21832645,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.06714285714285714,0.03146067415730337,0.075,0.0625,413945142,21796627,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07142857142857142,0.029213483146067417,0.05,0.0625,413846373,21736297,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.07142857142857142,0.03445692883895131,0.075,0.0625,413836592,21816958,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.04119850187265917,0.05,0.125,413804475,21791892,1,0,0,0,1,0,0,0,0,0,0,0
0.2,0.07,0.040074906367041196,0.05,0.125,413830731,2179548,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.018726591760299626,0.025,0.0625,413783101,21792423,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.06571428571428571,0.030337078651685393,0.05,0.125,413812091,21807236,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.07142857142857142,0.033707865168539325,0.05,0.0625,413766093,21782766,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.01947565543071161,0.025,0.0625,41382279,21712803,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07028571428571428,0.03857677902621723,0.05,0.125,413827152,21763531,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06768571428571428,0.035580524344569285,0.05,0.125,41382065,21811118,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06,0.03670411985018727,0.05,0.125,413848241,21724548,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.07142857142857142,0.031086142322097377,0.025,0.125,413814475,21760852,0,0,0,1,0,0,0,0,0,0,0,1
0.04,0.06571428571428571,0.033707865168539325,0.0,0.125,413788704,21776617,1,0,0,0,0,0,1,0,0,0,0,1
0.04,0.06428571428571428,0.05355805243445693,0.05,0.0625,413804353,21801756,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06428571428571428,0.056179775280898875,0.05,0.0625,413826724,21800471,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06142857142857143,0.04906367041198502,0.075,0.125,413803138,21722652,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.06,0.020599250936329586,0.025,0.0625,413790533,2175833,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06,0.018726591760299626,0.025,0.0625,413921238,2185891,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06271428571428571,0.033707865168539325,0.05,0.0625,413949452,21885192,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06,0.020599250936329586,0.025,0.0625,413994612,21943445,1,0,0,0,1,0,0,0,0,0,0,0
0.12,0.06571428571428571,0.058426966292134834,0.025,0.0625,413937927,21896419,1,0,0,0,1,0,0,0,0,0,0,1
0.24,0.063,0.025093632958801498,0.05,0.125,414034557,21896075,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06714285714285714,0.026217228464419477,0.05,0.0625,413738398,21549104,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06285714285714286,0.042322097378277156,0.1,0.125,413764044,21598505,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.06185714285714286,0.016853932584269662,0.025,0.0625,413965351,21992493,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07142857142857142,0.04307116104868914,0.1,0.125,41402987,22033902,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06571428571428571,0.0299625468164794,0.075,0.0625,414039422,22018221,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.02247191011235955,0.05,0.0625,413943716,22005527,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.061714285714285715,0.026217228464419477,0.05,0.0625,414048353,21994715,0,0,0,0,1,0,0,0,0,0,0,0
0.04,0.06985714285714285,0.025842696629213482,0.05,0.125,413998321,21972574,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.02247191011235955,0.025,0.0625,413998834,22056362,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06857142857142857,0.024344569288389514,0.05,0.1875,414033877,2202929,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.06714285714285714,0.02247191011235955,0.025,0.0625,414041338,22066605,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.07142857142857142,0.031835205992509365,0.075,0.0625,414044867,21447186,1,0,0,0,1,0,0,0,0,0,0,1
0.24,0.06285714285714286,0.018726591760299626,0.025,0.0625,414049812,2137803,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.06285714285714286,0.052434456928838954,0.05,0.125,41405651,21476536,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06285714285714286,0.020599250936329586,0.05,0.0625,414090451,21420292,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.06571428571428571,0.05580524344569288,0.05,0.1875,414086344,21454629,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06285714285714286,0.03670411985018727,0.075,0.125,414075243,21475504,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06857142857142857,0.0449438202247191,0.05,0.125,414072498,21378386,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06285714285714286,0.031835205992509365,0.075,0.125,414112428,21389725,1,0,0,0,1,0,0,0,0,0,0,1
0.28,0.06542857142857143,0.027715355805243445,0.025,0.0625,414097805,2138407,1,0,0,0,0,1,0,0,0,0,0,1
